fdcId,identifier,identifierType,foodType,foodDescription,value,foodWeight,valueUnit,foodMeasure,measureValue
2706689,27343960,Food Code,Survey (FNDDS),"Chicken or turkey, noodles, and vegetables excluding carrots, broccoli, and dark-green leafy; cheese sauce",97.0,305,g,"Quantity not specified",296
2706688,27343950,Food Code,Survey (FNDDS),"Chicken or turkey, noodles, and vegetables including carrots, broccoli, and/or dark-green leafy; cheese sauce",99.0,305,g,"Quantity not specified",302
2706688,27343950,Food Code,Survey (FNDDS),"Chicken or turkey, noodles, and vegetables including carrots, broccoli, and/or dark-green leafy; cheese sauce",99.0,244,g,"1 cup",242
2706686,27343520,Food Code,Survey (FNDDS),"Chicken or turkey, noodles, and vegetables excluding carrots, broccoli, and dark-green leafy; tomato-based sauce",15.0,224,g,"1 cup",33.6
2706686,27343520,Food Code,Survey (FNDDS),"Chicken or turkey, noodles, and vegetables excluding carrots, broccoli, and dark-green leafy; tomato-based sauce",15.0,280,g,"Quantity not specified",42.0
2706684,27343480,Food Code,Survey (FNDDS),"Chicken or turkey, noodles, and vegetables excluding carrots, broccoli, and/or dark-green leafy; cream sauce, white sauce, or mushroom sauce",24.0,224,g,"1 cup",53.8
2706684,27343480,Food Code,Survey (FNDDS),"Chicken or turkey, noodles, and vegetables excluding carrots, broccoli, and/or dark-green leafy; cream sauce, white sauce, or mushroom sauce",24.0,280,g,"Quantity not specified",67.2
2706687,27343910,Food Code,Survey (FNDDS),"Chicken or turkey chow mein or chop suey with noodles",19.0,220,g,"1 cup",41.8
2706687,27343910,Food Code,Survey (FNDDS),"Chicken or turkey chow mein or chop suey with noodles",19.0,220,g,"Quantity not specified",41.8
2706690,27345010,Food Code,Survey (FNDDS),"Chicken or turkey, rice, and vegetables including carrots, broccoli, and/or dark-green leafy; no sauce",17.0,162,g,"1 cup",27.5
2706690,27345010,Food Code,Survey (FNDDS),"Chicken or turkey, rice, and vegetables including carrots, broccoli, and/or dark-green leafy; no sauce",17.0,202,g,"Quantity not specified",34.3
2706685,27343510,Food Code,Survey (FNDDS),"Chicken or turkey, noodles, and vegetables including carrots, broccoli, and/or dark-green leafy; tomato-based sauce",17.0,224,g,"1 cup",38.1
2706685,27343510,Food Code,Survey (FNDDS),"Chicken or turkey, noodles, and vegetables including carrots, broccoli, and/or dark-green leafy; tomato-based sauce",17.0,280,g,"Quantity not specified",47.6
2706681,27343410,Food Code,Survey (FNDDS),"Chicken or turkey, noodles, and vegetables including carrots, broccoli, and/or dark-green leafy; gravy",16.0,224,g,"1 cup",35.8
2706681,27343410,Food Code,Survey (FNDDS),"Chicken or turkey, noodles, and vegetables including carrots, broccoli, and/or dark-green leafy; gravy",16.0,280,g,"Quantity not specified",44.8
2706682,27343420,Food Code,Survey (FNDDS),"Chicken or turkey, noodles, and vegetables excluding carrots, broccoli, and dark-green leafy; gravy",14.0,224,g,"1 cup",31.4
2706682,27343420,Food Code,Survey (FNDDS),"Chicken or turkey, noodles, and vegetables excluding carrots, broccoli, and dark-green leafy; gravy",14.0,280,g,"Quantity not specified",39.2
2706679,27343010,Food Code,Survey (FNDDS),"Chicken or turkey, noodles, and vegetables including carrots, broccoli, and/or dark-green leafy; no sauce",18.0,162,g,"1 cup",29.2
2706679,27343010,Food Code,Survey (FNDDS),"Chicken or turkey, noodles, and vegetables including carrots, broccoli, and/or dark-green leafy; no sauce",18.0,202,g,"Quantity not specified",36.4
2706680,27343020,Food Code,Survey (FNDDS),"Chicken or turkey, noodles, and vegetables excluding carrots, broccoli, and dark-green leafy; no sauce",16.0,162,g,"1 cup",25.9
2706680,27343020,Food Code,Survey (FNDDS),"Chicken or turkey, noodles, and vegetables excluding carrots, broccoli, and dark-green leafy; no sauce",16.0,202,g,"Quantity not specified",32.3
2706678,27341520,Food Code,Survey (FNDDS),"Stew, chicken",14.0,255,g,"Quantity not specified",35.7
2706678,27341520,Food Code,Survey (FNDDS),"Stew, chicken",14.0,255,g,"1 cup",35.7
2706677,27341330,Food Code,Survey (FNDDS),"Stew, chicken, with pasta",10.0,255,g,"Quantity not specified",25.5
2706677,27341330,Food Code,Survey (FNDDS),"Stew, chicken, with pasta",10.0,255,g,"1 cup",25.5
2706683,27343470,Food Code,Survey (FNDDS),"Chicken or turkey, noodles, and vegetables including carrots, broccoli, and/or dark-green leafy; cream sauce, white sauce, or mushroom sauce",26.0,224,g,"1 cup",58.2
2706683,27343470,Food Code,Survey (FNDDS),"Chicken or turkey, noodles, and vegetables including carrots, broccoli, and/or dark-green leafy; cream sauce, white sauce, or mushroom sauce",26.0,280,g,"Quantity not specified",72.8
2706672,27341040,Food Code,Survey (FNDDS),"Chicken or turkey, potatoes, and vegetables excluding carrots, broccoli, and dark-green leafy; cream sauce, white sauce, or mushroom sauce",22.0,252,g,"Quantity not specified",55.4
2706672,27341040,Food Code,Survey (FNDDS),"Chicken or turkey, potatoes, and vegetables excluding carrots, broccoli, and dark-green leafy; cream sauce, white sauce, or mushroom sauce",22.0,252,g,"1 cup",55.4
2706671,27341035,Food Code,Survey (FNDDS),"Chicken or turkey, potatoes, and vegetables including carrots, broccoli, and/or dark-green leafy; cream sauce, white sauce, or mushroom sauce",23.0,252,g,"1 cup",58.0
2706671,27341035,Food Code,Survey (FNDDS),"Chicken or turkey, potatoes, and vegetables including carrots, broccoli, and/or dark-green leafy; cream sauce, white sauce, or mushroom sauce",23.0,252,g,"Quantity not specified",58.0
2706670,27341030,Food Code,Survey (FNDDS),"Chicken or turkey, potatoes, and vegetables excluding carrots, broccoli, and dark-green leafy; gravy",12.0,252,g,"1 cup",30.2
2706670,27341030,Food Code,Survey (FNDDS),"Chicken or turkey, potatoes, and vegetables excluding carrots, broccoli, and dark-green leafy; gravy",12.0,252,g,"Quantity not specified",30.2
2706673,27341045,Food Code,Survey (FNDDS),"Chicken or turkey, potatoes, and vegetables including carrots, broccoli, and/or dark-green leafy; cheese sauce",96.0,252,g,"Quantity not specified",242
2706673,27341045,Food Code,Survey (FNDDS),"Chicken or turkey, potatoes, and vegetables including carrots, broccoli, and/or dark-green leafy; cheese sauce",96.0,252,g,"1 cup",242
2706674,27341050,Food Code,Survey (FNDDS),"Chicken or turkey, potatoes, and vegetables excluding carrots, broccoli, and dark-green leafy; cheese sauce",94.0,252,g,"Quantity not specified",237
2706674,27341050,Food Code,Survey (FNDDS),"Chicken or turkey, potatoes, and vegetables excluding carrots, broccoli, and dark-green leafy; cheese sauce",94.0,252,g,"1 cup",237
2706676,27341060,Food Code,Survey (FNDDS),"Chicken or turkey, potatoes, and vegetables excluding carrots, broccoli, and dark-green leafy; tomato-based sauce",13.0,252,g,"1 cup",32.8
2706676,27341060,Food Code,Survey (FNDDS),"Chicken or turkey, potatoes, and vegetables excluding carrots, broccoli, and dark-green leafy; tomato-based sauce",13.0,252,g,"Quantity not specified",32.8
2706675,27341055,Food Code,Survey (FNDDS),"Chicken or turkey, potatoes, and vegetables including carrots, broccoli, and/or dark-green leafy; tomato-based sauce",15.0,252,g,"1 cup",37.8
2706675,27341055,Food Code,Survey (FNDDS),"Chicken or turkey, potatoes, and vegetables including carrots, broccoli, and/or dark-green leafy; tomato-based sauce",15.0,252,g,"Quantity not specified",37.8
2706669,27341025,Food Code,Survey (FNDDS),"Chicken or turkey, potatoes, and vegetables including carrots, broccoli, and/or dark-green leafy; gravy",14.0,252,g,"1 cup",35.3
2706669,27341025,Food Code,Survey (FNDDS),"Chicken or turkey, potatoes, and vegetables including carrots, broccoli, and/or dark-green leafy; gravy",14.0,252,g,"Quantity not specified",35.3
2706667,27341010,Food Code,Survey (FNDDS),"Chicken or turkey, potatoes, and vegetables including carrots, broccoli, and/or dark-green leafy; no sauce",16.0,162,g,"1 cup",25.9
2706667,27341010,Food Code,Survey (FNDDS),"Chicken or turkey, potatoes, and vegetables including carrots, broccoli, and/or dark-green leafy; no sauce",16.0,162,g,"Quantity not specified",25.9
2706665,27336310,Food Code,Survey (FNDDS),"Venison or deer, noodles, and vegetables excluding carrots, broccoli, and dark-green leafy; tomato-based sauce",14.0,311,g,"Quantity not specified",43.5
2706665,27336310,Food Code,Survey (FNDDS),"Venison or deer, noodles, and vegetables excluding carrots, broccoli, and dark-green leafy; tomato-based sauce",14.0,249,g,"1 cup",34.9
2706664,27336300,Food Code,Survey (FNDDS),"Venison or deer, noodles, and vegetables including carrots, broccoli, and/or dark-green leafy; tomato-based sauce",16.0,249,g,"1 cup",39.8
2706664,27336300,Food Code,Survey (FNDDS),"Venison or deer, noodles, and vegetables including carrots, broccoli, and/or dark-green leafy; tomato-based sauce",16.0,311,g,"Quantity not specified",49.8
2706661,27335500,Food Code,Survey (FNDDS),"Stewed rabbit, Puerto Rican style,",20.0,177,g,"1 cup (yield after bone removed)",35.4
2706661,27335500,Food Code,Survey (FNDDS),"Stewed rabbit, Puerto Rican style,",20.0,219,g,"1 cup, NFS",43.8
2706661,27335500,Food Code,Survey (FNDDS),"Stewed rabbit, Puerto Rican style,",20.0,164,g,"Quantity not specified",32.8
2706661,27335500,Food Code,Survey (FNDDS),"Stewed rabbit, Puerto Rican style,",20.0,219,g,"1 cup, boneless",43.8
2706666,27341000,Food Code,Survey (FNDDS),"Chicken or turkey, potatoes, corn, and cheese, with gravy",41.0,531,g,"Quantity not specified",218
2706666,27341000,Food Code,Survey (FNDDS),"Chicken or turkey, potatoes, corn, and cheese, with gravy",41.0,531,g,"1 KFC Bowl",218
2706663,27336250,Food Code,Survey (FNDDS),"Venison or deer, potatoes, and vegetables excluding carrots, broccoli, and dark-green leafy; gravy",11.0,189,g,"Quantity not specified",20.8
2706663,27336250,Food Code,Survey (FNDDS),"Venison or deer, potatoes, and vegetables excluding carrots, broccoli, and dark-green leafy; gravy",11.0,252,g,"1 cup",27.7
2706668,27341020,Food Code,Survey (FNDDS),"Chicken or turkey, potatoes, and vegetables excluding carrots, broccoli, and dark-green leafy; no sauce",13.0,162,g,"1 cup",21.1
2706668,27341020,Food Code,Survey (FNDDS),"Chicken or turkey, potatoes, and vegetables excluding carrots, broccoli, and dark-green leafy; no sauce",13.0,162,g,"Quantity not specified",21.1
2706662,27336200,Food Code,Survey (FNDDS),"Venison or deer, potatoes, and vegetables including carrots, broccoli, and/or dark-green leafy; gravy",13.0,189,g,"Quantity not specified",24.6
2706662,27336200,Food Code,Survey (FNDDS),"Venison or deer, potatoes, and vegetables including carrots, broccoli, and/or dark-green leafy; gravy",13.0,252,g,"1 cup",32.8
2706656,27330050,Food Code,Survey (FNDDS),"Lamb or mutton, rice, and vegetables excluding carrots, broccoli, and dark-green leafy; gravy",14.0,252,g,"1 cup",35.3
2706656,27330050,Food Code,Survey (FNDDS),"Lamb or mutton, rice, and vegetables excluding carrots, broccoli, and dark-green leafy; gravy",14.0,315,g,"Quantity not specified",44.1
2706655,27320500,Food Code,Survey (FNDDS),"Sweet and sour pork with rice",24.0,244,g,"1 cup",58.6
2706655,27320500,Food Code,Survey (FNDDS),"Sweet and sour pork with rice",24.0,244,g,"Quantity not specified",58.6
2706658,27330080,Food Code,Survey (FNDDS),"Lamb or mutton, rice, and vegetables  including carrots, broccoli, and/or dark-green leafy; gravy",16.0,252,g,"1 cup",40.3
2706658,27330080,Food Code,Survey (FNDDS),"Lamb or mutton, rice, and vegetables  including carrots, broccoli, and/or dark-green leafy; gravy",16.0,315,g,"Quantity not specified",50.4
2706654,27320450,Food Code,Survey (FNDDS),"Ham, potatoes, and vegetables including carrots, broccoli, and/or dark-green leafy; no sauce",14.0,162,g,"1 cup",22.7
2706654,27320450,Food Code,Survey (FNDDS),"Ham, potatoes, and vegetables including carrots, broccoli, and/or dark-green leafy; no sauce",14.0,121,g,"Quantity not specified",16.9
2706659,27330170,Food Code,Survey (FNDDS),"Stuffed grape leaves with lamb and rice",105,21,g,"1 roll",22.0
2706659,27330170,Food Code,Survey (FNDDS),"Stuffed grape leaves with lamb and rice",105,202,g,"Quantity not specified",212
2706659,27330170,Food Code,Survey (FNDDS),"Stuffed grape leaves with lamb and rice",105,162,g,"1 cup",170
2706660,27330210,Food Code,Survey (FNDDS),"Stew, lamb",16.0,255,g,"1 cup",40.8
2706660,27330210,Food Code,Survey (FNDDS),"Stew, lamb",16.0,255,g,"Quantity not specified",40.8
2706657,27330060,Food Code,Survey (FNDDS),"Lamb or mutton, rice, and vegetables including carrots, broccoli, and/or dark-green leafy; tomato-based sauce",17.0,315,g,"Quantity not specified",53.6
2706657,27330060,Food Code,Survey (FNDDS),"Lamb or mutton, rice, and vegetables including carrots, broccoli, and/or dark-green leafy; tomato-based sauce",17.0,252,g,"1 cup",42.8
2706651,27320340,Food Code,Survey (FNDDS),"Pork, rice, and vegetables including carrots, broccoli, and/or dark-green leafy; tomato-based sauce",17.0,249,g,"1 cup",42.3
2706651,27320340,Food Code,Survey (FNDDS),"Pork, rice, and vegetables including carrots, broccoli, and/or dark-green leafy; tomato-based sauce",17.0,311,g,"Quantity not specified",52.9
2706652,27320350,Food Code,Survey (FNDDS),"Pork, rice, and vegetables excluding carrots, broccoli, and dark-green leafy; tomato-based sauce",15.0,249,g,"1 cup",37.4
2706652,27320350,Food Code,Survey (FNDDS),"Pork, rice, and vegetables excluding carrots, broccoli, and dark-green leafy; tomato-based sauce",15.0,311,g,"Quantity not specified",46.6
2706647,27320210,Food Code,Survey (FNDDS),"Pork, potatoes, and vegetables excluding carrots, broccoli, and dark-green leafy; no sauce",14.0,162,g,"1 cup",22.7
2706647,27320210,Food Code,Survey (FNDDS),"Pork, potatoes, and vegetables excluding carrots, broccoli, and dark-green leafy; no sauce",14.0,121,g,"Quantity not specified",16.9
2706648,27320310,Food Code,Survey (FNDDS),"Pork chow mein or chop suey with noodles",20.0,220,g,"Quantity not specified",44.0
2706648,27320310,Food Code,Survey (FNDDS),"Pork chow mein or chop suey with noodles",20.0,220,g,"1 cup",44.0
2706650,27320330,Food Code,Survey (FNDDS),"Pork, rice, and vegetables excluding carrots, broccoli, and dark-green leafy; soy-based sauce",21.0,217,g,"1 cup",45.6
2706650,27320330,Food Code,Survey (FNDDS),"Pork, rice, and vegetables excluding carrots, broccoli, and dark-green leafy; soy-based sauce",21.0,217,g,"Quantity not specified",45.6
2706653,27320410,Food Code,Survey (FNDDS),"Ham, potatoes, and vegetables excluding carrots, broccoli, and dark-green leafy; no sauce",12.0,162,g,"1 cup",19.4
2706653,27320410,Food Code,Survey (FNDDS),"Ham, potatoes, and vegetables excluding carrots, broccoli, and dark-green leafy; no sauce",12.0,121,g,"Quantity not specified",14.5
2706649,27320320,Food Code,Survey (FNDDS),"Pork, rice, and vegetables including carrots, broccoli, and/or dark-green leafy; soy-based sauce",27.0,217,g,"1 cup",58.6
2706649,27320320,Food Code,Survey (FNDDS),"Pork, rice, and vegetables including carrots, broccoli, and/or dark-green leafy; soy-based sauce",27.0,217,g,"Quantity not specified",58.6
2706646,27320150,Food Code,Survey (FNDDS),"Pork, potatoes, and vegetables excluding carrots, broccoli, and dark-green leafy; gravy",13.0,252,g,"1 cup",32.8
2706646,27320150,Food Code,Survey (FNDDS),"Pork, potatoes, and vegetables excluding carrots, broccoli, and dark-green leafy; gravy",13.0,189,g,"Quantity not specified",24.6
2706642,27320110,Food Code,Survey (FNDDS),"Pork, potatoes, and vegetables excluding carrots, broccoli, and dark-green leafy; tomato-based sauce",14.0,252,g,"1 cup",35.3
2706642,27320110,Food Code,Survey (FNDDS),"Pork, potatoes, and vegetables excluding carrots, broccoli, and dark-green leafy; tomato-based sauce",14.0,189,g,"Quantity not specified",26.5
2706643,27320120,Food Code,Survey (FNDDS),"Sausage, potatoes, and vegetables including carrots, broccoli, and/or dark-green leafy; gravy",14.0,252,g,"1 cup",35.3
2706643,27320120,Food Code,Survey (FNDDS),"Sausage, potatoes, and vegetables including carrots, broccoli, and/or dark-green leafy; gravy",14.0,189,g,"Quantity not specified",26.5
2706640,27320090,Food Code,Survey (FNDDS),"Sausage, noodles, and vegetables including carrots, broccoli, and/or dark-green leafy; tomato-based sauce",17.0,311,g,"Quantity not specified",52.9
2706640,27320090,Food Code,Survey (FNDDS),"Sausage, noodles, and vegetables including carrots, broccoli, and/or dark-green leafy; tomato-based sauce",17.0,249,g,"1 cup",42.3
2706644,27320130,Food Code,Survey (FNDDS),"Sausage, potatoes, and vegetables excluding carrots, broccoli, and dark-green leafy; gravy",12.0,189,g,"Quantity not specified",22.7
2706644,27320130,Food Code,Survey (FNDDS),"Sausage, potatoes, and vegetables excluding carrots, broccoli, and dark-green leafy; gravy",12.0,252,g,"1 cup",30.2
2706638,27320070,Food Code,Survey (FNDDS),"Ham or pork, noodles, and vegetables including carrots, broccoli, and/or dark-green leafy; tomato-based sauce",18.0,311,g,"Quantity not specified",56.0
2706638,27320070,Food Code,Survey (FNDDS),"Ham or pork, noodles, and vegetables including carrots, broccoli, and/or dark-green leafy; tomato-based sauce",18.0,249,g,"1 cup",44.8
2706645,27320140,Food Code,Survey (FNDDS),"Pork, potatoes, and vegetables including carrots, broccoli, and/or dark-green leafy; gravy",15.0,189,g,"Quantity not specified",28.4
2706645,27320140,Food Code,Survey (FNDDS),"Pork, potatoes, and vegetables including carrots, broccoli, and/or dark-green leafy; gravy",15.0,252,g,"1 cup",37.8
2706641,27320100,Food Code,Survey (FNDDS),"Pork, potatoes, and vegetables including carrots, broccoli, and/or dark-green leafy; tomato-based sauce",17.0,189,g,"Quantity not specified",32.1
2706641,27320100,Food Code,Survey (FNDDS),"Pork, potatoes, and vegetables including carrots, broccoli, and/or dark-green leafy; tomato-based sauce",17.0,252,g,"1 cup",42.8
2706639,27320080,Food Code,Survey (FNDDS),"Sausage, noodles, and vegetables excluding carrots, broccoli, and dark-green leafy; tomato-based sauce",15.0,249,g,"1 cup",37.4
2706639,27320080,Food Code,Survey (FNDDS),"Sausage, noodles, and vegetables excluding carrots, broccoli, and dark-green leafy; tomato-based sauce",15.0,311,g,"Quantity not specified",46.6
2706636,27320030,Food Code,Survey (FNDDS),"Ham or pork, noodles and vegetables excluding carrots, broccoli, and dark-green leafy; cheese sauce",97.0,241,g,"1 cup",234
2706636,27320030,Food Code,Survey (FNDDS),"Ham or pork, noodles and vegetables excluding carrots, broccoli, and dark-green leafy; cheese sauce",97.0,301,g,"Quantity not specified",292
2706630,27317010,Food Code,Survey (FNDDS),"Pot pie, beef",41.0,210,g,"1 slice, any size",86.1
2706630,27317010,Food Code,Survey (FNDDS),"Pot pie, beef",41.0,10,g,"1 cubic inch",4.10
2706630,27317010,Food Code,Survey (FNDDS),"Pot pie, beef",41.0,250,g,"1 individual pie",102
2706630,27317010,Food Code,Survey (FNDDS),"Pot pie, beef",41.0,1260,g,"1 pie, any size",517
2706630,27317010,Food Code,Survey (FNDDS),"Pot pie, beef",41.0,250,g,"Quantity not specified",102
2706630,27317010,Food Code,Survey (FNDDS),"Pot pie, beef",41.0,200,g,"1 cup",82.0
2706634,27320025,Food Code,Survey (FNDDS),"Ham or pork, noodles and vegetables excluding carrots, broccoli, and dark-green leafy; no sauce",16.0,202,g,"Quantity not specified",32.3
2706634,27320025,Food Code,Survey (FNDDS),"Ham or pork, noodles and vegetables excluding carrots, broccoli, and dark-green leafy; no sauce",16.0,162,g,"1 cup",25.9
2706631,27317100,Food Code,Survey (FNDDS),"Beef, dumplings, and vegetables including carrots, broccoli, and/or dark-green leafy; gravy",73.0,249,g,"1 cup",182
2706631,27317100,Food Code,Survey (FNDDS),"Beef, dumplings, and vegetables including carrots, broccoli, and/or dark-green leafy; gravy",73.0,187,g,"Quantity not specified",137
2706635,27320027,Food Code,Survey (FNDDS),"Ham or pork, noodles, and vegetables including carrots, broccoli, and/or dark-green leafy; no sauce",19.0,162,g,"1 cup",30.8
2706635,27320027,Food Code,Survey (FNDDS),"Ham or pork, noodles, and vegetables including carrots, broccoli, and/or dark-green leafy; no sauce",19.0,202,g,"Quantity not specified",38.4
2706632,27317110,Food Code,Survey (FNDDS),"Beef, dumplings, and vegetables excluding carrots, broccoli, and dark-green leafy; gravy",71.0,187,g,"Quantity not specified",133
2706632,27317110,Food Code,Survey (FNDDS),"Beef, dumplings, and vegetables excluding carrots, broccoli, and dark-green leafy; gravy",71.0,249,g,"1 cup",177
2706637,27320040,Food Code,Survey (FNDDS),"Pork, potatoes, and vegetables including carrots, broccoli, and/or dark-green leafy; no sauce",16.0,162,g,"1 cup",25.9
2706637,27320040,Food Code,Survey (FNDDS),"Pork, potatoes, and vegetables including carrots, broccoli, and/or dark-green leafy; no sauce",16.0,121,g,"Quantity not specified",19.4
2706633,27319010,Food Code,Survey (FNDDS),"Stuffed green pepper, Puerto Rican style",43.0,250,g,"Quantity not specified",108
2706633,27319010,Food Code,Survey (FNDDS),"Stuffed green pepper, Puerto Rican style",43.0,250,g,"1 pepper (3-1/2 x 3-1/2 x 2)",108
2706629,27315520,Food Code,Survey (FNDDS),"Beef, rice, and vegetables excluding carrots, broccoli, and dark-green leafy; soy-based sauce",18.0,217,g,"1 cup",39.1
2706629,27315520,Food Code,Survey (FNDDS),"Beef, rice, and vegetables excluding carrots, broccoli, and dark-green leafy; soy-based sauce",18.0,217,g,"Quantity not specified",39.1
2706624,27315330,Food Code,Survey (FNDDS),"Beef, rice, and vegetables including carrots, broccoli, and/or dark-green leafy; cheese sauce",97.0,249,g,"1 cup",242
2706624,27315330,Food Code,Survey (FNDDS),"Beef, rice, and vegetables including carrots, broccoli, and/or dark-green leafy; cheese sauce",97.0,311,g,"Quantity not specified",302
2706625,27315340,Food Code,Survey (FNDDS),"Beef, rice, and vegetables excluding carrots, broccoli, and dark-green leafy; cheese sauce",90.0,311,g,"Quantity not specified",280
2706625,27315340,Food Code,Survey (FNDDS),"Beef, rice, and vegetables excluding carrots, broccoli, and dark-green leafy; cheese sauce",90.0,249,g,"1 cup",224
2706627,27315420,Food Code,Survey (FNDDS),"Beef, rice, and vegetables excluding carrots, broccoli, and dark-green leafy; gravy",12.0,249,g,"1 cup",29.9
2706627,27315420,Food Code,Survey (FNDDS),"Beef, rice, and vegetables excluding carrots, broccoli, and dark-green leafy; gravy",12.0,311,g,"Quantity not specified",37.3
2706628,27315510,Food Code,Survey (FNDDS),"Beef, rice, and vegetables including carrots, broccoli, and/or dark-green leafy; soy-based sauce",24.0,217,g,"Quantity not specified",52.1
2706628,27315510,Food Code,Survey (FNDDS),"Beef, rice, and vegetables including carrots, broccoli, and/or dark-green leafy; soy-based sauce",24.0,217,g,"1 cup",52.1
2706626,27315410,Food Code,Survey (FNDDS),"Beef, rice, and vegetables including carrots, broccoli, and/or dark-green leafy; gravy",14.0,311,g,"Quantity not specified",43.5
2706626,27315410,Food Code,Survey (FNDDS),"Beef, rice, and vegetables including carrots, broccoli, and/or dark-green leafy; gravy",14.0,249,g,"1 cup",34.9
2706623,27315320,Food Code,Survey (FNDDS),"Beef, rice, and vegetables excluding carrots, broccoli, and dark-green leafy; mushroom sauce",22.0,311,g,"Quantity not specified",68.4
2706623,27315320,Food Code,Survey (FNDDS),"Beef, rice, and vegetables excluding carrots, broccoli, and dark-green leafy; mushroom sauce",22.0,249,g,"1 cup",54.8
2706620,27315250,Food Code,Survey (FNDDS),"Stuffed cabbage rolls with beef and rice",28.0,103,g,"1 cabbage roll",28.8
2706620,27315250,Food Code,Survey (FNDDS),"Stuffed cabbage rolls with beef and rice",28.0,162,g,"1 cup",45.4
2706620,27315250,Food Code,Survey (FNDDS),"Stuffed cabbage rolls with beef and rice",28.0,202,g,"Quantity not specified",56.6
2706615,27313420,Food Code,Survey (FNDDS),"Beef, noodles, and vegetables excluding carrots, broccoli, and dark-green leafy; gravy",13.0,249,g,"1 cup",32.4
2706615,27313420,Food Code,Survey (FNDDS),"Beef, noodles, and vegetables excluding carrots, broccoli, and dark-green leafy; gravy",13.0,311,g,"Quantity not specified",40.4
2706616,27315010,Food Code,Survey (FNDDS),"Beef, rice, and vegetables including carrots, broccoli, and/or dark-green leafy; no sauce",16.0,162,g,"1 cup",25.9
2706616,27315010,Food Code,Survey (FNDDS),"Beef, rice, and vegetables including carrots, broccoli, and/or dark-green leafy; no sauce",16.0,202,g,"Quantity not specified",32.3
2706618,27315210,Food Code,Survey (FNDDS),"Beef, rice, and vegetables including carrots, broccoli, and/or dark-green leafy; tomato-based sauce",15.0,311,g,"Quantity not specified",46.6
2706618,27315210,Food Code,Survey (FNDDS),"Beef, rice, and vegetables including carrots, broccoli, and/or dark-green leafy; tomato-based sauce",15.0,249,g,"1 cup",37.4
2706617,27315020,Food Code,Survey (FNDDS),"Beef, rice, and vegetables excluding carrots, broccoli, and dark-green leafy; no sauce",13.0,202,g,"Quantity not specified",26.3
2706617,27315020,Food Code,Survey (FNDDS),"Beef, rice, and vegetables excluding carrots, broccoli, and dark-green leafy; no sauce",13.0,162,g,"1 cup",21.1
2706622,27315310,Food Code,Survey (FNDDS),"Beef, rice, and vegetables including carrots, broccoli, and/or dark-green leafy; mushroom sauce",24.0,311,g,"Quantity not specified",74.6
2706622,27315310,Food Code,Survey (FNDDS),"Beef, rice, and vegetables including carrots, broccoli, and/or dark-green leafy; mushroom sauce",24.0,249,g,"1 cup",59.8
2706619,27315220,Food Code,Survey (FNDDS),"Beef, rice, and vegetables excluding carrots, broccoli, and/or dark-green leafy; tomato-based sauce",13.0,249,g,"1 cup",32.4
2706619,27315220,Food Code,Survey (FNDDS),"Beef, rice, and vegetables excluding carrots, broccoli, and/or dark-green leafy; tomato-based sauce",13.0,311,g,"Quantity not specified",40.4
2706621,27315270,Food Code,Survey (FNDDS),"Stuffed grape leaves with beef and rice",98.0,21,g,"1 roll",20.6
2706621,27315270,Food Code,Survey (FNDDS),"Stuffed grape leaves with beef and rice",98.0,162,g,"1 cup",159
2706621,27315270,Food Code,Survey (FNDDS),"Stuffed grape leaves with beef and rice",98.0,202,g,"Quantity not specified",198
2706614,27313410,Food Code,Survey (FNDDS),"Beef, noodles, and vegetables including carrots, broccoli, and/or dark-green leafy; gravy",15.0,249,g,"1 cup",37.4
2706614,27313410,Food Code,Survey (FNDDS),"Beef, noodles, and vegetables including carrots, broccoli, and/or dark-green leafy; gravy",15.0,311,g,"Quantity not specified",46.6
2706609,27313160,Food Code,Survey (FNDDS),"Beef, noodles, and vegetables excluding carrots, broccoli, and dark-green leafy; soy-based sauce",18.0,217,g,"1 cup",39.1
2706609,27313160,Food Code,Survey (FNDDS),"Beef, noodles, and vegetables excluding carrots, broccoli, and dark-green leafy; soy-based sauce",18.0,217,g,"Quantity not specified",39.1
2706611,27313220,Food Code,Survey (FNDDS),"Beef, noodles, and vegetables excluding carrots, broccoli, and dark-green leafy; tomato-based sauce",14.0,249,g,"1 cup",34.9
2706611,27313220,Food Code,Survey (FNDDS),"Beef, noodles, and vegetables excluding carrots, broccoli, and dark-green leafy; tomato-based sauce",14.0,311,g,"Quantity not specified",43.5
2706607,27313110,Food Code,Survey (FNDDS),"Beef chow mein or chop suey with noodles",19.0,220,g,"1 cup",41.8
2706607,27313110,Food Code,Survey (FNDDS),"Beef chow mein or chop suey with noodles",19.0,220,g,"Quantity not specified",41.8
2706608,27313150,Food Code,Survey (FNDDS),"Beef, noodles, and vegetables including carrots, broccoli, and/or dark-green leafy; soy-based sauce",23.0,217,g,"Quantity not specified",49.9
2706608,27313150,Food Code,Survey (FNDDS),"Beef, noodles, and vegetables including carrots, broccoli, and/or dark-green leafy; soy-based sauce",23.0,217,g,"1 cup",49.9
2706610,27313210,Food Code,Survey (FNDDS),"Beef, noodles, and vegetables including carrots, broccoli, and/or dark-green leafy; tomato-based sauce",16.0,311,g,"Quantity not specified",49.8
2706610,27313210,Food Code,Survey (FNDDS),"Beef, noodles, and vegetables including carrots, broccoli, and/or dark-green leafy; tomato-based sauce",16.0,249,g,"1 cup",39.8
